user_id,signup_date,plan_type,acquisition_channel,country
6535,2024-09-23,Basic,Paid Ads,USA
6536,2023-09-30,Basic,Organic,UK
6537,2024-06-25,Pro,Paid Ads,Canada
6538,2023-02-11,Premium,Organic,India
6539,2023-03-14,Basic,Referral,Canada
6540,2023-11-08,Pro,Organic,UK
6541,2023-03-21,Basic,Organic,UK
6542,2023-08-10,Pro,Paid Ads,India
6543,2024-06-15,Premium,Organic,Canada
6544,2023-04-10,Basic,Organic,USA
6545,2023-04-14,Basic,Organic,UK
6546,2023-08-25,Basic,Organic,UK
6547,2024-06-28,Pro,Paid Ads,India
6548,2024-01-30,Pro,Paid Ads,Canada
6549,2023-07-14,Basic,Paid Ads,USA
6550,2023-07-17,Basic,Paid Ads,Canada
6551,2024-06-22,Basic,Organic,Canada
6552,2024-11-03,Pro,Organic,USA
6553,2023-09-12,Pro,Paid Ads,India
6554,2024-08-06,Basic,Referral,UK
6555,2024-10-02,Pro,Organic,India
6556,2023-07-03,Pro,Organic,India
6557,2024-07-25,Basic,Paid Ads,Canada
6558,2024-07-25,Basic,Paid Ads,USA
6559,2024-03-01,Pro,Paid Ads,UK
6560,2023-04-19,Premium,Organic,Canada
6561,2024-10-15,Basic,Paid Ads,UK
6562,2024-08-13,Basic,Organic,Canada
6563,2024-01-02,Basic,Paid Ads,USA
6564,2024-11-21,Pro,Referral,UK
6565,2024-04-14,Basic,Paid Ads,UK
6566,2024-12-20,Basic,Organic,India
6567,2024-11-12,Pro,Referral,Canada
6568,2024-03-13,Pro,Referral,Canada
6569,2023-04-17,Basic,Paid Ads,Canada
6570,2023-06-20,Basic,Organic,India
6571,2023-07-04,Pro,Organic,India
6572,2024-07-17,Basic,Referral,UK
6573,2024-02-16,Basic,Paid Ads,Canada
6574,2024-05-31,Premium,Referral,Canada
6575,2023-12-12,Basic,Organic,UK
6576,2024-11-04,Pro,Organic,UK
6577,2023-06-11,Premium,Referral,UK
6578,2024-06-30,Basic,Paid Ads,USA
6579,2024-09-06,Basic,Organic,USA
6580,2024-03-29,Pro,Organic,UK
6581,2023-12-27,Premium,Paid Ads,India
6582,2023-11-19,Premium,Organic,India
6583,2024-07-17,Pro,Paid Ads,Canada
6584,2023-11-29,Basic,Organic,USA
6585,2024-01-16,Pro,Paid Ads,USA
6586,2024-02-27,Basic,Organic,UK
6587,2024-10-10,Basic,Referral,UK
6588,2024-03-16,Basic,Organic,UK
6589,2023-11-28,Basic,Paid Ads,UK
6590,2024-09-15,Pro,Organic,UK
6591,2023-09-04,Basic,Paid Ads,India
6592,2024-07-30,Basic,Referral,India
6593,2024-07-12,Basic,Referral,UK
6594,2023-08-08,Premium,Paid Ads,India
6595,2024-01-20,Pro,Paid Ads,UK
6596,2024-07-17,Basic,Referral,UK
6597,2023-09-18,Basic,Referral,USA
6598,2024-01-04,Basic,Referral,India
6599,2024-04-08,Premium,Organic,India
6600,2024-04-03,Pro,Referral,USA
6601,2024-02-11,Pro,Organic,India
6602,2023-01-01,Pro,Organic,USA
6603,2023-02-05,Basic,Organic,Canada
6604,2023-10-19,Pro,Organic,India
6605,2024-09-02,Pro,Paid Ads,UK
6606,2023-01-17,Basic,Referral,USA
6607,2024-06-14,Basic,Paid Ads,UK
6608,2023-05-19,Pro,Paid Ads,UK
6609,2023-11-06,Premium,Paid Ads,India
6610,2023-01-07,Basic,Paid Ads,USA
6611,2023-11-04,Premium,Organic,Canada
6612,2023-08-16,Pro,Referral,UK
6613,2023-08-08,Basic,Paid Ads,UK
6614,2023-11-19,Basic,Paid Ads,Canada
6615,2023-01-23,Basic,Paid Ads,USA
6616,2024-12-07,Pro,Referral,India
6617,2023-10-10,Basic,Organic,UK
6618,2024-07-20,Basic,Organic,India
6619,2024-06-07,Pro,Paid Ads,USA
6620,2024-07-23,Pro,Paid Ads,Canada
6621,2024-08-07,Basic,Referral,India
6622,2024-08-08,Basic,Organic,USA
6623,2023-06-08,Basic,Organic,India
6624,2023-04-07,Pro,Referral,India
6625,2023-02-08,Pro,Paid Ads,UK
6626,2024-04-16,Basic,Paid Ads,India
6627,2023-12-31,Pro,Organic,UK
6628,2023-06-09,Pro,Organic,USA
6629,2023-05-22,Pro,Paid Ads,USA
6630,2023-09-29,Pro,Organic,UK
6631,2024-01-11,Basic,Referral,Canada
6632,2024-08-19,Basic,Paid Ads,India
6633,2023-09-13,Pro,Organic,USA
6634,2023-08-27,Pro,Paid Ads,USA
6635,2023-09-20,Pro,Paid Ads,Canada
6636,2023-11-04,Basic,Organic,USA
6637,2023-04-05,Premium,Organic,UK
6638,2024-08-07,Pro,Organic,Canada
6639,2024-02-14,Basic,Paid Ads,USA
6640,2024-08-05,Basic,Paid Ads,Canada
6641,2023-08-11,Pro,Paid Ads,Canada
6642,2023-03-21,Pro,Paid Ads,USA
6643,2023-11-29,Basic,Paid Ads,USA
6644,2024-05-09,Premium,Paid Ads,USA
6645,2023-06-27,Basic,Paid Ads,Canada
6646,2024-05-14,Basic,Organic,UK
6647,2024-12-07,Premium,Referral,UK
6648,2024-12-20,Premium,Paid Ads,India
6649,2024-08-13,Pro,Referral,USA
6650,2023-04-08,Premium,Paid Ads,UK
6651,2024-09-01,Basic,Organic,India
6652,2024-10-19,Premium,Paid Ads,India
6653,2023-11-04,Basic,Organic,USA
6654,2023-02-08,Basic,Paid Ads,India
6655,2024-08-13,Basic,Paid Ads,UK
6656,2024-01-26,Basic,Referral,India
6657,2023-03-22,Basic,Paid Ads,India
6658,2023-02-27,Basic,Paid Ads,UK
6659,2023-12-09,Basic,Organic,India
6660,2023-12-23,Basic,Referral,India
6661,2024-03-20,Pro,Referral,Canada
6662,2024-03-02,Basic,Paid Ads,India
6663,2023-05-04,Basic,Organic,India
6664,2023-08-21,Pro,Paid Ads,Canada
6665,2024-10-30,Premium,Organic,Canada
6666,2024-09-08,Pro,Paid Ads,Canada
6667,2023-01-12,Basic,Organic,USA
6668,2024-10-11,Pro,Paid Ads,USA
6669,2024-10-09,Basic,Paid Ads,UK
6670,2024-01-27,Basic,Organic,India
6671,2023-02-25,Basic,Paid Ads,UK
6672,2023-11-09,Pro,Referral,USA
6673,2024-06-20,Basic,Organic,India
6674,2023-02-12,Basic,Paid Ads,India
6675,2023-11-23,Basic,Organic,Canada
6676,2024-07-06,Premium,Organic,USA
6677,2024-08-01,Pro,Organic,India
6678,2023-06-03,Basic,Paid Ads,Canada
6679,2023-12-01,Pro,Organic,India
6680,2024-05-29,Pro,Referral,USA
6681,2024-12-15,Pro,Paid Ads,UK
6682,2023-08-15,Basic,Organic,UK
6683,2023-06-06,Premium,Paid Ads,India
6684,2023-02-21,Basic,Organic,Canada
6685,2024-11-20,Pro,Paid Ads,Canada
6686,2024-02-07,Basic,Organic,Canada
6687,2024-04-01,Basic,Organic,USA
6688,2024-09-01,Basic,Paid Ads,UK
6689,2024-08-12,Pro,Referral,UK
6690,2024-05-31,Basic,Organic,India
6691,2023-04-03,Pro,Referral,UK
6692,2023-08-16,Basic,Organic,Canada
6693,2024-03-18,Pro,Referral,USA
6694,2023-10-24,Pro,Paid Ads,Canada
6695,2024-02-08,Pro,Organic,Canada
6696,2023-06-01,Pro,Organic,UK
6697,2023-05-16,Pro,Organic,USA
6698,2023-12-11,Basic,Organic,USA
6699,2023-03-26,Pro,Organic,Canada
6700,2024-05-02,Basic,Paid Ads,India
6701,2024-08-08,Pro,Referral,UK
6702,2023-02-20,Pro,Organic,India
6703,2024-07-15,Basic,Paid Ads,Canada
6704,2024-02-13,Basic,Paid Ads,UK
6705,2023-09-26,Basic,Referral,India
6706,2023-03-29,Pro,Paid Ads,India
6707,2024-02-13,Premium,Paid Ads,India
6708,2024-05-28,Pro,Paid Ads,UK
6709,2024-03-20,Pro,Organic,India
6710,2024-12-15,Premium,Organic,USA
6711,2023-05-14,Basic,Organic,Canada
6712,2023-05-19,Basic,Organic,UK
6713,2024-05-07,Pro,Paid Ads,USA
6714,2024-07-26,Pro,Organic,India
6715,2023-07-22,Premium,Paid Ads,Canada
6716,2024-05-14,Basic,Organic,India
6717,2024-02-09,Basic,Referral,USA
6718,2024-10-29,Basic,Referral,India
6719,2024-08-08,Basic,Organic,UK
6720,2023-07-20,Basic,Organic,USA
6721,2024-07-28,Pro,Paid Ads,UK
6722,2024-09-22,Basic,Organic,Canada
6723,2024-06-20,Pro,Organic,UK
6724,2023-09-10,Basic,Organic,UK
6725,2023-09-06,Pro,Referral,India
6726,2023-03-15,Basic,Referral,India
6727,2023-09-30,Basic,Paid Ads,USA
6728,2024-03-16,Basic,Paid Ads,Canada
6729,2023-11-28,Premium,Referral,USA
6730,2024-12-02,Pro,Referral,Canada
6731,2024-08-12,Basic,Referral,Canada
6732,2023-04-02,Basic,Organic,UK
6733,2023-04-26,Premium,Organic,India
6734,2024-11-18,Basic,Paid Ads,Canada
6735,2024-02-28,Basic,Paid Ads,India
6736,2024-03-09,Pro,Organic,Canada
6737,2024-01-10,Premium,Organic,India
6738,2023-12-23,Basic,Referral,USA
6739,2023-07-15,Basic,Referral,India
6740,2023-11-25,Premium,Organic,UK
6741,2023-12-19,Basic,Referral,Canada
6742,2024-08-31,Basic,Paid Ads,UK
6743,2024-11-02,Pro,Referral,Canada
6744,2023-01-25,Premium,Organic,UK
6745,2023-11-09,Basic,Organic,Canada
6746,2023-06-23,Premium,Organic,India
6747,2023-12-25,Pro,Paid Ads,Canada
6748,2024-09-23,Basic,Paid Ads,UK
6749,2024-03-28,Premium,Organic,UK
6750,2024-09-30,Basic,Referral,Canada
6751,2023-05-30,Basic,Organic,Canada
6752,2024-03-27,Pro,Organic,USA
6753,2023-02-15,Basic,Paid Ads,USA
6754,2023-08-28,Basic,Paid Ads,India
6755,2023-07-24,Basic,Organic,India
6756,2024-12-02,Basic,Paid Ads,India
6757,2024-01-18,Pro,Paid Ads,India
6758,2023-06-09,Pro,Paid Ads,India
6759,2023-03-29,Premium,Paid Ads,Canada
6760,2023-04-26,Basic,Organic,USA
6761,2023-02-25,Basic,Paid Ads,Canada
6762,2023-09-06,Basic,Referral,USA
6763,2024-09-27,Basic,Organic,USA
6764,2023-06-01,Basic,Organic,UK
6765,2023-10-22,Pro,Referral,UK
6766,2023-01-15,Premium,Organic,USA
6767,2023-12-18,Premium,Paid Ads,Canada
6768,2024-12-11,Basic,Referral,USA
6769,2023-04-24,Premium,Organic,India
6770,2023-11-09,Basic,Organic,Canada
6771,2024-04-05,Basic,Referral,Canada
6772,2024-04-27,Premium,Referral,USA
6773,2023-01-24,Pro,Paid Ads,India
6774,2023-12-06,Basic,Paid Ads,USA
6775,2023-08-03,Basic,Referral,India
6776,2024-07-04,Basic,Paid Ads,Canada
6777,2023-08-05,Pro,Organic,USA
6778,2023-07-28,Basic,Organic,India
6779,2024-07-13,Premium,Paid Ads,UK
6780,2024-06-19,Basic,Referral,Canada
6781,2023-09-22,Basic,Referral,Canada
6782,2024-07-15,Basic,Referral,UK
6783,2024-05-09,Pro,Referral,India
6784,2024-09-29,Basic,Paid Ads,Canada
6785,2023-05-25,Pro,Organic,India
6786,2024-12-12,Premium,Paid Ads,UK
6787,2024-12-16,Premium,Paid Ads,USA
6788,2024-11-15,Pro,Paid Ads,Canada
6789,2023-01-19,Premium,Organic,Canada
6790,2024-01-21,Pro,Referral,India
6791,2024-08-19,Pro,Paid Ads,Canada
6792,2024-11-10,Basic,Organic,USA
6793,2024-06-23,Basic,Paid Ads,UK
6794,2023-02-14,Basic,Paid Ads,Canada
6795,2023-09-19,Basic,Organic,UK
6796,2023-06-24,Basic,Referral,India
6797,2023-03-03,Premium,Organic,USA
6798,2023-10-18,Basic,Organic,Canada
6799,2023-07-25,Basic,Organic,UK
6800,2024-12-14,Pro,Paid Ads,USA
6801,2024-09-24,Basic,Referral,UK
6802,2023-10-05,Basic,Referral,India
6803,2023-02-24,Basic,Referral,USA
6804,2024-04-21,Basic,Organic,USA
6805,2024-11-01,Basic,Organic,India
6806,2023-01-09,Pro,Paid Ads,India
6807,2023-03-10,Pro,Organic,Canada
6808,2024-02-02,Basic,Referral,India
6809,2024-11-07,Basic,Paid Ads,India
6810,2023-10-05,Basic,Referral,UK
6811,2024-11-09,Pro,Organic,USA
6812,2024-11-06,Basic,Paid Ads,UK
6813,2024-01-04,Basic,Paid Ads,India
6814,2023-04-21,Pro,Organic,Canada
6815,2023-01-20,Basic,Paid Ads,UK
6816,2023-10-27,Basic,Organic,UK
6817,2024-10-26,Basic,Organic,USA
6818,2024-01-31,Premium,Organic,USA
6819,2023-08-25,Premium,Organic,USA
6820,2024-01-25,Pro,Paid Ads,Canada
6821,2024-06-04,Basic,Organic,Canada
6822,2024-12-27,Pro,Organic,India
6823,2023-04-12,Premium,Organic,India
6824,2023-11-20,Premium,Organic,USA
6825,2024-05-11,Basic,Organic,UK
6826,2024-09-03,Pro,Organic,USA
6827,2024-06-28,Basic,Paid Ads,India
6828,2023-04-01,Basic,Paid Ads,UK
6829,2023-07-10,Pro,Paid Ads,India
6830,2023-07-23,Basic,Referral,Canada
6831,2024-05-27,Premium,Paid Ads,USA
6832,2024-04-13,Basic,Paid Ads,USA
6833,2024-07-28,Pro,Referral,UK
6834,2024-12-30,Premium,Organic,USA
6835,2023-01-23,Premium,Paid Ads,India
6836,2023-02-10,Basic,Organic,India
6837,2023-09-11,Basic,Organic,Canada
6838,2024-06-26,Pro,Paid Ads,India
6839,2023-11-09,Basic,Organic,UK
6840,2023-12-08,Premium,Organic,India
6841,2024-05-16,Premium,Organic,Canada
6842,2024-02-07,Basic,Organic,Canada
6843,2023-06-10,Basic,Organic,USA
6844,2023-01-19,Basic,Paid Ads,UK
6845,2023-12-22,Premium,Paid Ads,India
6846,2024-12-01,Basic,Paid Ads,Canada
6847,2023-12-27,Basic,Organic,India
6848,2023-12-30,Basic,Referral,Canada
6849,2024-10-02,Pro,Paid Ads,USA
6850,2023-11-06,Basic,Organic,Canada
6851,2023-08-30,Basic,Referral,USA
6852,2024-05-28,Premium,Paid Ads,UK
6853,2023-10-10,Premium,Paid Ads,India
6854,2023-03-05,Pro,Organic,India
6855,2024-10-02,Basic,Paid Ads,USA
6856,2023-09-21,Basic,Referral,UK
6857,2024-02-01,Pro,Paid Ads,USA
6858,2023-01-31,Basic,Paid Ads,Canada
6859,2024-07-22,Premium,Paid Ads,USA
6860,2023-10-14,Pro,Referral,UK
6861,2023-08-19,Basic,Organic,Canada
6862,2023-06-05,Premium,Paid Ads,India
6863,2023-12-16,Premium,Organic,India
6864,2024-02-07,Basic,Paid Ads,India
6865,2024-11-03,Pro,Paid Ads,UK
6866,2023-05-21,Basic,Organic,UK
6867,2023-03-31,Basic,Paid Ads,UK
6868,2024-01-27,Basic,Organic,UK
6869,2024-06-17,Pro,Organic,UK
6870,2024-11-25,Premium,Organic,Canada
6871,2024-09-19,Pro,Organic,USA
6872,2024-10-02,Basic,Organic,India
6873,2024-12-03,Pro,Organic,UK
6874,2023-08-21,Basic,Paid Ads,India
6875,2024-03-03,Premium,Paid Ads,UK
6876,2023-09-04,Basic,Paid Ads,India
6877,2024-08-09,Basic,Organic,USA
6878,2023-06-06,Basic,Referral,India
6879,2024-03-12,Pro,Paid Ads,India
6880,2023-11-16,Basic,Organic,UK
6881,2024-09-11,Pro,Referral,Canada
6882,2023-12-04,Basic,Organic,Canada
6883,2024-04-04,Basic,Paid Ads,India
6884,2024-07-09,Basic,Paid Ads,Canada
6885,2023-05-15,Premium,Organic,USA
6886,2023-07-31,Premium,Referral,USA
6887,2024-10-30,Basic,Organic,Canada
6888,2023-05-22,Basic,Organic,Canada
6889,2024-08-17,Basic,Referral,USA
6890,2024-07-08,Pro,Referral,Canada
6891,2024-12-01,Basic,Paid Ads,Canada
6892,2023-07-27,Premium,Paid Ads,UK
6893,2023-05-22,Premium,Organic,UK
6894,2023-11-13,Basic,Paid Ads,Canada
6895,2024-12-06,Basic,Organic,Canada
6896,2024-12-23,Premium,Organic,UK
6897,2024-06-20,Pro,Paid Ads,UK
6898,2023-05-19,Basic,Organic,Canada
6899,2024-03-16,Basic,Organic,UK
6900,2023-05-29,Basic,Organic,USA
6901,2024-11-02,Basic,Organic,India
6902,2024-08-01,Basic,Organic,USA
6903,2023-06-11,Basic,Organic,UK
6904,2023-11-22,Pro,Organic,USA
6905,2023-03-11,Basic,Paid Ads,India
6906,2024-07-24,Basic,Referral,UK
6907,2024-06-29,Basic,Paid Ads,USA
6908,2023-05-02,Pro,Paid Ads,USA
6909,2023-07-08,Premium,Organic,India
6910,2023-11-22,Basic,Organic,UK
6911,2023-05-30,Basic,Organic,Canada
6912,2023-01-31,Premium,Paid Ads,UK
6913,2023-11-23,Basic,Paid Ads,India
6914,2024-02-28,Basic,Paid Ads,India
6915,2024-02-26,Basic,Organic,India
6916,2023-11-07,Basic,Organic,India
6917,2024-03-29,Basic,Paid Ads,Canada
6918,2024-10-14,Premium,Organic,UK
6919,2023-10-08,Pro,Paid Ads,UK
6920,2023-06-05,Basic,Paid Ads,USA
6921,2023-07-12,Premium,Paid Ads,Canada
6922,2023-04-20,Basic,Referral,Canada
6923,2023-05-15,Basic,Referral,USA
6924,2023-07-09,Pro,Paid Ads,USA
6925,2023-01-27,Pro,Paid Ads,UK
6926,2024-09-18,Basic,Organic,UK
6927,2024-09-23,Basic,Referral,UK
6928,2023-10-01,Pro,Paid Ads,Canada
6929,2024-09-12,Pro,Organic,Canada
6930,2024-08-03,Pro,Organic,USA
6931,2024-09-19,Basic,Organic,India
6932,2023-08-25,Basic,Paid Ads,India
6933,2024-09-02,Basic,Paid Ads,India
6934,2023-08-26,Basic,Organic,India
6935,2023-08-25,Premium,Organic,India
6936,2024-12-04,Basic,Referral,UK
6937,2023-01-27,Basic,Paid Ads,USA
6938,2024-01-03,Pro,Referral,India
6939,2023-03-23,Basic,Organic,India
6940,2024-12-05,Basic,Paid Ads,India
6941,2024-05-03,Pro,Paid Ads,UK
6942,2023-05-18,Premium,Organic,India
6943,2024-05-29,Pro,Organic,USA
6944,2024-09-11,Basic,Organic,UK
6945,2024-04-25,Pro,Organic,UK
6946,2024-12-30,Pro,Referral,Canada
6947,2024-10-27,Basic,Organic,Canada
6948,2024-01-18,Basic,Organic,UK
6949,2023-07-08,Premium,Paid Ads,India
6950,2024-02-01,Basic,Organic,India
6951,2024-05-18,Pro,Paid Ads,India
6952,2024-04-30,Basic,Organic,India
6953,2023-05-21,Basic,Paid Ads,Canada
6954,2023-06-17,Basic,Organic,USA
6955,2023-07-17,Pro,Paid Ads,UK
6956,2023-08-20,Basic,Paid Ads,India
6957,2023-02-03,Pro,Referral,Canada
6958,2024-02-23,Pro,Referral,USA
6959,2023-01-16,Pro,Paid Ads,UK
6960,2023-10-04,Premium,Organic,UK
6961,2024-02-27,Pro,Paid Ads,UK
6962,2023-08-16,Basic,Paid Ads,India
6963,2024-11-18,Premium,Referral,UK
6964,2023-07-27,Pro,Organic,India
6965,2023-07-29,Basic,Organic,USA
6966,2023-03-09,Basic,Paid Ads,Canada
6967,2023-07-01,Pro,Organic,Canada
6968,2024-03-25,Basic,Organic,Canada
6969,2024-09-23,Pro,Organic,UK
6970,2024-05-16,Basic,Paid Ads,Canada
6971,2024-12-05,Basic,Referral,USA
6972,2023-11-29,Pro,Paid Ads,India
6973,2024-04-13,Basic,Organic,Canada
6974,2023-09-10,Basic,Organic,India
6975,2024-03-13,Pro,Organic,India
6976,2024-02-19,Basic,Paid Ads,Canada
6977,2023-02-12,Pro,Paid Ads,Canada
6978,2024-09-14,Pro,Organic,Canada
6979,2024-01-25,Pro,Paid Ads,UK
6980,2023-11-17,Basic,Paid Ads,Canada
6981,2024-02-08,Basic,Organic,UK
6982,2024-09-18,Pro,Organic,USA
6983,2024-08-08,Premium,Referral,India
6984,2024-08-31,Pro,Organic,USA
6985,2024-07-03,Pro,Paid Ads,Canada
6986,2024-06-21,Basic,Paid Ads,India
6987,2024-10-18,Basic,Paid Ads,Canada
6988,2024-12-22,Basic,Paid Ads,Canada
6989,2023-02-09,Basic,Paid Ads,India
6990,2024-06-17,Basic,Referral,USA
6991,2023-04-22,Premium,Referral,Canada
6992,2024-04-07,Basic,Paid Ads,India
6993,2024-04-12,Basic,Organic,USA
6994,2023-02-13,Basic,Organic,UK
6995,2023-09-09,Premium,Paid Ads,USA
6996,2024-06-15,Pro,Paid Ads,USA
6997,2024-07-04,Pro,Organic,India
6998,2024-02-10,Premium,Organic,USA
6999,2023-02-10,Basic,Paid Ads,UK
7000,2024-07-25,Pro,Organic,UK
7001,2024-02-01,Basic,Paid Ads,Canada
7002,2024-06-12,Basic,Paid Ads,UK
7003,2024-10-07,Pro,Paid Ads,Canada
7004,2023-02-20,Pro,Organic,UK
7005,2023-07-14,Basic,Organic,USA
7006,2023-10-26,Basic,Organic,Canada
7007,2024-03-26,Pro,Organic,UK
7008,2024-02-12,Basic,Paid Ads,USA
7009,2023-11-08,Basic,Paid Ads,USA
7010,2023-10-20,Basic,Organic,Canada
7011,2024-04-17,Basic,Organic,India
7012,2023-06-20,Pro,Organic,USA
7013,2024-03-08,Basic,Referral,USA
7014,2023-10-29,Basic,Paid Ads,India
7015,2024-09-19,Pro,Referral,Canada
7016,2023-02-25,Premium,Referral,UK
7017,2024-12-07,Basic,Paid Ads,UK
7018,2024-06-13,Basic,Paid Ads,USA
7019,2023-05-26,Basic,Organic,India
7020,2024-04-19,Pro,Paid Ads,USA
7021,2024-10-23,Pro,Organic,Canada
7022,2024-04-07,Pro,Referral,USA
7023,2023-04-03,Premium,Organic,UK
7024,2024-05-27,Pro,Paid Ads,India
7025,2023-04-26,Pro,Organic,Canada
7026,2023-07-04,Basic,Referral,USA
7027,2024-08-22,Basic,Organic,UK
7028,2024-12-13,Premium,Paid Ads,USA
7029,2024-07-13,Basic,Paid Ads,UK
7030,2023-05-19,Basic,Organic,India
7031,2024-02-07,Pro,Paid Ads,Canada
7032,2024-02-28,Basic,Referral,USA
7033,2023-11-28,Pro,Organic,Canada
7034,2024-04-06,Pro,Referral,India
7035,2023-01-26,Basic,Paid Ads,UK
7036,2023-07-03,Pro,Referral,India
7037,2024-04-09,Basic,Organic,India
7038,2024-08-27,Basic,Paid Ads,Canada
7039,2024-12-30,Pro,Referral,India
7040,2023-07-26,Pro,Organic,USA
7041,2024-04-10,Pro,Paid Ads,UK
7042,2023-04-03,Basic,Organic,India
7043,2023-09-14,Pro,Organic,USA
7044,2023-11-28,Basic,Paid Ads,UK
7045,2024-12-09,Premium,Paid Ads,Canada
7046,2024-10-26,Basic,Paid Ads,UK
7047,2024-12-29,Pro,Organic,Canada
7048,2023-06-17,Basic,Organic,UK
7049,2023-05-07,Basic,Organic,India
7050,2023-04-04,Basic,Paid Ads,Canada
7051,2023-04-27,Premium,Referral,Canada
7052,2024-12-24,Pro,Paid Ads,Canada
7053,2024-04-05,Premium,Organic,India
7054,2024-10-11,Basic,Referral,India
7055,2024-01-07,Basic,Paid Ads,UK
7056,2023-03-29,Basic,Paid Ads,UK
7057,2024-06-20,Pro,Organic,India
7058,2024-12-25,Basic,Paid Ads,India
7059,2024-01-29,Premium,Organic,Canada
7060,2024-06-07,Premium,Organic,UK
7061,2024-09-18,Premium,Organic,UK
7062,2023-06-13,Pro,Organic,Canada
7063,2024-01-23,Pro,Organic,Canada
7064,2024-07-17,Pro,Organic,Canada
7065,2024-01-25,Basic,Organic,USA
7066,2023-02-14,Pro,Paid Ads,USA
7067,2023-06-24,Basic,Organic,India
7068,2023-12-10,Basic,Paid Ads,UK
7069,2024-08-02,Basic,Organic,Canada
7070,2024-11-06,Basic,Referral,Canada
7071,2023-06-03,Basic,Referral,UK
7072,2023-06-16,Basic,Organic,USA
7073,2023-05-29,Pro,Paid Ads,UK
7074,2023-07-03,Basic,Organic,India
7075,2024-12-30,Pro,Referral,USA
7076,2023-02-22,Basic,Paid Ads,UK
7077,2024-03-05,Pro,Organic,UK
7078,2023-11-12,Pro,Organic,India
7079,2023-11-13,Pro,Organic,UK
7080,2024-04-01,Pro,Organic,USA
7081,2023-10-23,Basic,Paid Ads,Canada
7082,2024-10-03,Pro,Paid Ads,Canada
7083,2023-07-05,Basic,Organic,Canada
7084,2023-05-01,Basic,Organic,USA
7085,2023-05-15,Pro,Organic,UK
7086,2023-07-27,Basic,Organic,UK
7087,2023-01-04,Pro,Referral,UK
7088,2024-09-29,Pro,Organic,UK
7089,2023-09-17,Basic,Paid Ads,Canada
7090,2023-01-13,Basic,Organic,USA
7091,2024-04-14,Basic,Organic,India
7092,2024-05-24,Premium,Paid Ads,USA
7093,2024-05-25,Pro,Paid Ads,UK
7094,2024-07-10,Basic,Organic,UK
7095,2023-01-06,Basic,Paid Ads,USA
7096,2024-09-14,Pro,Paid Ads,USA
7097,2024-05-20,Pro,Organic,Canada
7098,2023-09-01,Basic,Paid Ads,UK
7099,2023-08-11,Basic,Paid Ads,USA
7100,2024-08-25,Premium,Organic,UK
7101,2024-11-06,Basic,Paid Ads,USA
7102,2024-05-02,Basic,Organic,UK
7103,2024-04-09,Premium,Organic,USA
7104,2024-02-24,Pro,Paid Ads,UK
7105,2024-03-28,Basic,Referral,India
7106,2023-03-23,Basic,Referral,Canada
7107,2024-09-07,Basic,Organic,India
7108,2024-09-06,Basic,Organic,Canada
7109,2023-01-07,Premium,Paid Ads,Canada
7110,2023-09-08,Basic,Organic,USA
7111,2024-07-14,Pro,Paid Ads,India
7112,2023-10-12,Premium,Paid Ads,Canada
7113,2024-09-26,Basic,Referral,UK
7114,2024-10-05,Basic,Organic,USA
7115,2024-07-24,Pro,Organic,USA
7116,2023-08-01,Premium,Referral,UK
7117,2023-02-20,Pro,Paid Ads,UK
7118,2023-07-09,Basic,Referral,Canada
7119,2023-06-01,Pro,Organic,UK
7120,2023-02-26,Pro,Paid Ads,USA
7121,2024-10-30,Premium,Paid Ads,UK
7122,2023-12-24,Basic,Organic,India
7123,2023-02-07,Pro,Paid Ads,USA
7124,2023-05-29,Premium,Paid Ads,UK
7125,2023-02-03,Basic,Organic,USA
7126,2024-11-14,Basic,Organic,Canada
7127,2024-08-14,Basic,Paid Ads,India
7128,2024-09-09,Basic,Paid Ads,Canada
7129,2023-11-02,Basic,Referral,India
7130,2023-12-06,Premium,Organic,UK
7131,2023-03-31,Basic,Organic,USA
7132,2023-02-20,Basic,Referral,UK
7133,2023-04-22,Pro,Referral,Canada
7134,2024-03-02,Basic,Organic,USA
7135,2023-07-02,Basic,Paid Ads,UK
7136,2023-06-15,Pro,Organic,UK
7137,2024-11-19,Premium,Organic,USA
7138,2023-10-19,Pro,Organic,USA
7139,2024-09-17,Pro,Organic,Canada
7140,2024-11-07,Basic,Referral,India
7141,2024-12-09,Premium,Paid Ads,India
7142,2024-12-17,Basic,Referral,USA
7143,2024-09-01,Pro,Paid Ads,India
7144,2024-08-09,Basic,Organic,Canada
7145,2024-07-29,Premium,Paid Ads,India
7146,2023-07-01,Pro,Referral,USA
7147,2024-04-11,Pro,Paid Ads,Canada
7148,2024-08-15,Basic,Paid Ads,USA
7149,2024-01-04,Basic,Referral,Canada
7150,2023-02-06,Pro,Organic,Canada
7151,2023-04-06,Pro,Paid Ads,USA
7152,2023-11-03,Basic,Referral,UK
7153,2023-11-27,Premium,Referral,USA
7154,2024-01-13,Premium,Organic,Canada
7155,2024-01-24,Basic,Paid Ads,USA
7156,2023-03-11,Pro,Paid Ads,USA
7157,2024-03-13,Pro,Organic,Canada
7158,2024-07-17,Basic,Paid Ads,India
7159,2023-03-08,Basic,Organic,Canada
7160,2023-10-27,Pro,Organic,USA
7161,2024-04-27,Pro,Organic,Canada
7162,2023-05-18,Basic,Paid Ads,Canada
7163,2023-05-05,Pro,Organic,India
7164,2024-12-12,Pro,Paid Ads,UK
